0.9220,   247.16,    25.30,   102.54,
1.8280,   247.45,    25.52,   102.54,
2.7340,   249.57,    25.54,   102.54,
3.6410,   249.42,    25.45,   102.54,
4.5470,   251.38,    25.44,   102.54,
5.4690,   251.18,    25.43,   102.54,
6.3750,   253.13,    25.41,   102.54,
7.2810,   252.98,    25.17,   102.54,
8.1870,   254.34,    24.91,   102.53,
9.0940,   254.32,    24.79,   102.54,
10.0160,   255.03,    24.65,   102.54,
10.9220,   255.05,    24.47,   102.54,
11.8280,   254.97,    24.10,   102.54,
12.7340,   255.26,    23.94,   102.54,
13.6560,   254.54,    23.97,   102.54,
14.5620,   255.24,    24.14,   102.54,
15.4690,   254.16,    24.39,   102.54,
16.3750,   255.22,    24.28,   102.54,
17.2810,   254.36,    24.01,   102.54,
18.2030,   255.97,    23.89,   102.54,
19.1090,   255.36,    23.85,   102.54,
20.0160,   256.95,    23.98,   102.54,
20.9220,   256.87,    24.07,   102.54,
21.8280,   258.24,    24.17,   102.54,
22.7500,   259.09,    24.20,   102.54,
23.6560,   260.16,    24.14,   102.54,
24.5620,   261.76,    24.09,   102.54,
25.4690,   262.23,    24.27,   102.54,
26.3750,   264.02,    24.43,   102.54,
27.2970,   264.03,    24.67,   102.54,
28.2030,   266.66,    24.78,   102.54,
29.1090,   266.98,    24.73,   102.53,
30.0160,   269.40,    24.52,   102.54,
30.9220,   269.84,    24.26,   102.54,
31.8440,   271.57,    24.35,   102.54,
32.7500,   271.49,    24.74,   102.54,
33.6560,   272.64,    24.89,   102.54,
34.5620,   272.99,    24.72,   102.54,
35.4840,   273.49,    24.60,   102.54,
36.3910,   274.06,    23.99,   102.54,
37.2970,   273.82,    23.48,   102.54,
38.2030,   274.46,    23.56,   102.54,
39.1090,   273.39,    24.29,   102.54,
40.0310,   274.00,    24.57,   102.54,
40.9370,   272.57,    24.09,   102.54,
41.8440,   273.69,    24.13,   102.54,
42.7500,   272.63,    24.78,   102.54,
43.6560,   274.16,    25.06,   102.54,
44.5780,   273.81,    25.13,   102.54,
45.4840,   274.98,    25.67,   102.54,
46.3910,   275.29,    26.24,   102.54,
47.2970,   276.43,    26.29,   102.54,
48.2030,   277.42,    26.13,   102.54,
49.1250,   278.25,    25.93,   102.54,
50.0310,   279.82,    25.58,   102.54,
50.9370,   279.89,    25.78,   102.54,
51.8440,   281.62,    25.81,   102.54,
52.7500,   281.73,    25.53,   102.54,
53.6720,   283.86,    25.13,   102.54,
54.5780,   283.54,    25.29,   102.54,
55.4840,   285.76,    25.43,   102.54,
56.3910,   285.42,    25.35,   102.54,
57.3120,   286.87,    25.39,   102.54,
58.2190,   286.58,    25.38,   102.54,
59.1250,   287.90,    25.15,   102.54,
60.0310,   287.83,    24.95,   102.54,
60.9370,   288.52,    24.88,   102.54,
61.8590,   288.75,    24.62,   102.54,
62.7660,   288.72,    24.10,   102.54,
63.6720,   289.15,    23.82,   102.54,
64.5780,   288.51,    23.70,   102.54,
65.4840,   289.36,    23.07,   102.54,
66.4060,   288.27,    22.83,   102.54,
67.3120,   289.26,    23.09,   102.54,
68.2190,   287.97,    23.47,   102.54,
69.1250,   289.18,    23.67,   102.54,
70.0310,   288.72,    24.10,   102.54,
70.9530,   290.64,    24.56,   102.54,
71.8590,   291.42,    25.07,   102.54,
72.7660,   293.11,    25.57,   102.54,
73.6720,   294.66,    25.79,   102.54,
74.5940,   295.45,    25.86,   102.54,
75.5000,   297.11,    25.94,   102.54,
76.4060,   297.50,    25.86,   102.54,
77.3120,   299.68,    25.53,   102.54,
78.2190,   299.76,    25.39,   102.54,
79.1410,   301.99,    25.15,   102.54,
80.0470,   301.83,    24.97,   102.54,
80.9530,   303.64,    25.10,   102.54,
81.8590,   303.04,    25.53,   102.54,
82.7660,   304.58,    26.25,   102.54,
83.6870,   304.01,    26.74,   102.54,
84.5940,   305.09,    26.90,   102.54,
85.5000,   305.08,    26.67,   102.54,
86.4060,   306.05,    26.06,   102.54,
87.3280,   306.52,    25.82,   102.54,
88.2340,   306.89,    26.02,   102.54,
89.1410,   307.04,    26.16,   102.53,
90.0470,   306.14,    25.83,   102.54,
90.9530,   306.11,    25.64,   102.54,
91.8750,   304.71,    25.77,   102.54,
92.7810,   305.02,    26.26,   102.54,
93.6870,   303.38,    26.55,   102.54,
94.5940,   303.62,    26.24,   102.54,
95.5000,   301.52,    25.68,   102.54,
96.4220,   301.95,    26.13,   102.53,
97.3280,   300.48,    26.65,   102.54,
98.2340,   301.75,    26.67,   102.53,
