0.9060,    90.12,    10.75,   102.54,
1.8120,   115.00,    11.10,   102.53,
2.7180,   144.63,    12.05,   102.54,
3.6400,    86.42,    11.36,   102.53,
4.5470,   109.05,    10.64,   102.54,
5.4530,   115.09,    11.68,   102.54,
6.3590,    96.86,    11.85,   102.54,
7.2810,    96.36,    10.79,   102.54,
8.1870,   115.07,    11.15,   102.54,
9.0930,   107.98,    12.00,   102.53,
10.0000,    87.13,    11.30,   102.53,
10.9060,   111.38,    10.70,   102.53,
11.8280,   115.80,    11.79,   102.54,
12.7340,    94.00,    11.87,   102.53,
13.6400,    98.58,    10.86,   102.54,
14.5470,   119.40,    11.32,   102.54,
15.4530,   144.07,    12.10,   102.53,
16.3750,    92.55,    11.30,   102.54,
17.2810,   115.29,    10.75,   102.53,
18.1870,   119.30,    11.83,   102.53,
19.0930,   100.01,    11.82,   102.54,
20.0150,   103.68,    10.77,   102.54,
20.9220,   118.37,    11.30,   102.54,
21.8280,   110.92,    12.03,   102.54,
22.7340,    92.85,    11.17,   102.54,
23.6400,   115.93,    10.72,   102.54,
24.5620,   119.41,    11.82,   102.53,
25.4680,    97.92,    11.73,   102.54,
26.3750,   106.72,    10.68,   102.54,
27.2810,   126.47,    11.31,   102.54,
28.1870,   142.82,    12.01,   102.53,
29.1090,    98.36,    11.10,   102.54,
30.0150,   130.36,    10.68,   102.53,
30.9220,   124.17,    11.76,   102.53,
31.8280,   102.94,    11.63,   102.54,
32.7500,   127.89,    10.65,   102.54,
33.6560,   124.34,    11.33,   102.54,
34.5620,   124.65,    11.93,   102.54,
35.4680,   100.06,    11.04,   102.54,
36.3750,   119.82,    10.85,   102.53,
37.2970,   123.31,    11.93,   102.54,
38.2030,   101.34,    11.64,   102.54,
39.1090,   115.20,    10.66,   102.54,
40.0150,   122.23,    11.44,   102.54,
40.9370,   114.47,    12.00,   102.54,
41.8430,   104.09,    11.04,   102.54,
42.7500,   125.13,    10.89,   102.53,
43.6560,   138.21,    11.93,   102.54,
44.5620,   107.49,    11.58,   102.54,
45.4840,   119.40,    10.65,   102.54,
46.3900,   127.50,    11.51,   102.53,
47.2970,   125.30,    12.01,   102.54,
48.2030,   107.03,    11.02,   102.54,
49.1250,   123.85,    10.98,   102.54,
50.0310,   127.84,    11.95,   102.54,
50.9370,   107.03,    11.47,   102.54,
51.8430,   121.14,    10.57,   102.54,
52.7500,   126.94,    11.47,   102.54,
53.6720,   117.13,    11.86,   102.54,
54.5780,   111.77,    10.87,   102.54,
55.4840,   122.91,    11.01,   102.54,
56.3900,   126.50,    11.98,   102.53,
57.2970,   107.15,    11.43,   102.54,
58.2180,   140.05,    10.62,   102.54,
59.1250,   134.11,    11.59,   102.54,
60.0310,   129.07,    11.89,   102.53,
60.9370,   114.81,    10.87,   102.53,
61.8590,   131.25,    11.12,   102.54,
62.7650,   140.67,    12.06,   102.54,
63.6720,   111.80,    11.43,   102.54,
64.5780,   133.32,    10.67,   102.54,
65.4840,   132.03,    11.67,   102.54,
66.4060,   123.05,    11.87,   102.53,
67.3120,   132.54,    10.82,   102.54,
68.2180,   127.97,    11.17,   102.54,
69.1250,   135.42,    12.02,   102.54,
70.0310,   112.13,    11.29,   102.54,
70.9530,   124.31,    10.63,   102.54,
71.8590,   131.26,    11.70,   102.54,
72.7650,   118.85,    11.83,   102.54,
73.6720,   122.11,    10.75,   102.54,
74.5930,   126.12,    11.16,   102.53,
75.5000,   129.72,    11.99,   102.53,
76.4060,   114.59,    11.26,   102.53,
77.3120,   129.22,    10.69,   102.54,
78.2180,   137.99,    11.76,   102.53,
79.1400,   125.47,    11.79,   102.53,
80.0470,   125.22,    10.72,   102.54,
80.9530,   131.29,    11.21,   102.54,
81.8590,   136.40,    11.96,   102.54,
82.7650,   117.04,    11.16,   102.53,
83.6870,   127.47,    10.74,   102.54,
84.5930,   136.34,    11.84,   102.54,
85.5000,   122.05,    11.74,   102.54,
86.4060,   126.36,    10.70,   102.54,
87.3280,   130.86,    11.33,   102.53,
88.2340,   133.58,    12.01,   102.53,
