0.9060,   193.08,     9.72,   102.54,
1.8130,   200.81,    10.57,   102.54,
2.7190,   171.78,    10.20,   102.54,
3.6250,   179.83,     9.34,   102.54,
4.5470,   202.85,    10.06,   102.54,
5.4530,   184.72,    10.38,   102.54,
6.3590,   168.08,     9.42,   102.54,
7.2660,   196.11,     9.15,   102.54,
8.1720,   196.75,    10.17,   102.54,
9.0940,   167.60,    10.24,   102.54,
10.0000,   185.16,     9.65,   102.54,
10.9060,   203.86,    10.61,   102.54,
11.8130,   180.14,    10.85,   102.54,
12.7340,   174.25,     9.86,   102.54,
13.6410,   202.09,    10.20,   102.54,
14.5470,   194.65,    10.94,   102.54,
15.4530,   168.41,    10.32,   102.54,
16.3590,   192.08,     9.63,   102.54,
17.2660,   203.25,    10.57,   102.54,
18.1880,   175.21,    10.71,   102.54,
19.0940,   177.67,     9.80,   102.54,
20.0000,   202.99,    10.44,   102.54,
20.9060,   189.53,    11.09,   102.54,
21.8280,   169.17,    10.45,   102.54,
22.7340,   195.53,    10.20,   102.54,
23.6410,   200.88,    11.11,   102.54,
24.5470,   172.08,    10.74,   102.54,
25.4530,   182.51,     9.69,   102.54,
26.3750,   204.24,    10.52,   102.54,
27.2810,   185.29,    10.81,   102.54,
28.1880,   170.70,    10.12,   102.54,
29.0940,   198.01,    11.01,   102.54,
30.0000,   197.60,    11.97,   102.54,
30.9220,   169.37,    10.90,   102.54,
31.8280,   185.45,     9.80,   102.54,
32.7340,   202.59,    10.85,   102.54,
33.6410,   180.31,    11.04,   102.54,
34.5630,   172.60,     9.96,   102.54,
35.4690,   200.29,    10.25,   102.54,
36.3750,   194.33,    10.93,   102.54,
37.2810,   167.99,    10.40,   102.54,
38.1880,   190.69,     9.84,   102.54,
39.1090,   203.17,    10.77,   102.54,
40.0160,   176.09,    10.71,   102.54,
40.9220,   177.15,     9.82,   102.54,
41.8280,   202.68,    10.40,   102.54,
42.7340,   190.01,    10.88,   102.54,
43.6560,   169.13,    10.29,   102.54,
44.5630,   195.42,     9.98,   102.54,
45.4690,   201.27,    10.74,   102.54,
46.3750,   172.36,    10.58,   102.54,
47.2810,   182.22,     9.61,   102.54,
48.2030,   203.99,    10.15,   102.54,
49.1090,   184.66,    10.66,   102.54,
50.0160,   171.27,     9.75,   102.54,
50.9220,   199.57,     9.43,   102.54,
51.8440,   198.11,    10.29,   102.54,
52.7500,   169.99,    10.04,   102.54,
53.6560,   188.69,     9.14,   102.54,
54.5630,   203.87,     9.85,   102.53,
55.4690,   177.88,    10.13,   102.54,
56.3910,   176.62,     9.22,   102.54,
57.2970,   203.46,     9.50,   102.54,
58.2030,   191.36,    10.18,   102.54,
59.1090,   169.67,     9.58,   102.54,
60.0160,   195.93,     8.94,   102.54,
60.9380,   201.16,     9.67,   102.54,
61.8440,   171.74,     9.69,   102.54,
62.7500,   184.28,     8.71,   102.54,
63.6560,   204.84,     9.02,   102.54,
64.5630,   182.17,     9.46,   102.54,
65.4840,   174.10,     8.70,   102.54,
66.3910,   202.39,     8.68,   102.54,
67.2970,   194.22,     9.61,   102.54,
68.2030,   169.06,     9.22,   102.54,
69.1090,   193.64,     8.44,   102.54,
70.0310,   202.75,     9.60,   102.54,
70.9380,   173.66,     9.96,   102.54,
71.8440,   182.36,     8.77,   102.54,
72.7500,   204.99,     9.28,   102.54,
73.6720,   184.97,     9.96,   102.54,
74.5780,   172.82,     8.99,   102.54,
75.4840,   200.95,     8.69,   102.54,
76.3910,   196.52,     9.77,   102.54,
77.2970,   169.64,     9.58,   102.54,
78.2190,   191.56,     8.62,   102.54,
79.1250,   204.40,     9.62,   102.54,
80.0310,   176.99,    10.16,   102.54,
80.9380,   180.83,     8.98,   102.54,
81.8440,   205.48,     9.27,   102.54,
82.7660,   189.35,    10.40,   102.54,
83.6720,   172.46,     9.69,   102.54,
84.5780,   199.68,     8.92,   102.54,
85.4840,   200.39,    10.18,   102.54,
86.3910,   172.33,    10.25,   102.54,
87.3130,   189.26,     8.89,   102.54,
88.2190,   206.29,     9.73,   102.54,
89.1250,   181.86,    10.51,   102.54,
90.0310,   177.80,     9.35,   102.54,
90.9380,   204.55,     9.16,   102.54,
91.8590,   195.03,    10.31,   102.54,
92.7660,   172.56,     9.92,   102.54,
93.6720,   197.35,     8.82,   102.54,
94.5780,   204.96,     9.74,   102.54,
95.5000,   176.92,    10.11,   102.54,
96.4060,   186.79,     8.90,   102.54,
