0.9060,    51.94,    26.58,   102.54,
1.8120,    40.67,    26.75,   102.54,
2.7190,    51.84,    27.00,   102.54,
3.6400,    38.24,    26.88,   102.53,
4.5470,    53.69,    26.80,   102.54,
5.4530,    42.94,    26.70,   102.54,
6.3590,    60.16,    27.17,   102.54,
7.2810,    49.00,    27.21,   102.54,
8.1870,    59.84,    27.08,   102.54,
9.0940,    44.23,    26.36,   102.54,
10.0000,    58.82,    26.54,   102.54,
10.9060,    49.53,    26.95,   102.54,
11.8280,    58.63,    27.74,   102.54,
12.7340,    48.13,    28.31,   102.54,
13.6400,    59.64,    28.77,   102.53,
14.5470,    44.74,    28.92,   102.54,
15.4690,    57.36,    30.40,   102.54,
16.3750,    37.81,    30.94,   102.54,
17.2810,    50.35,    32.27,   102.54,
18.1870,    40.75,    33.39,   102.54,
19.0940,    54.83,    33.81,   102.53,
20.0150,    49.20,    32.66,   102.53,
20.9220,    43.51,    32.81,   102.54,
21.8280,    42.88,    33.17,   102.53,
22.7340,    44.85,    32.91,   102.54,
23.6400,    45.49,    32.75,   102.54,
24.5620,    50.30,    31.68,   102.54,
25.4690,    49.66,    30.92,   102.54,
26.3750,    47.32,    29.85,   102.54,
27.2810,    59.37,    30.35,   102.54,
28.2030,    41.95,    30.26,   102.54,
29.1090,    49.94,    31.69,   102.53,
30.0150,    41.70,    31.85,   102.53,
30.9220,    49.50,    32.16,   102.54,
31.8440,    46.07,    31.56,   102.54,
32.7500,    60.35,    31.59,   102.54,
33.6560,    46.50,    30.86,   102.54,
34.5620,    63.10,    31.73,   102.54,
35.4690,    37.05,    31.73,   102.53,
36.3900,    53.86,    32.26,   102.54,
37.2970,    47.85,    31.54,   102.54,
38.2030,    58.63,    32.24,   102.54,
39.1090,    50.84,    31.57,   102.54,
40.0150,    49.68,    32.12,   102.54,
40.9370,    40.15,    32.01,   102.54,
41.8440,    52.96,    32.85,   102.54,
42.7500,    46.38,    32.23,   102.54,
43.6560,    51.82,    32.17,   102.53,
44.5780,    49.31,    32.15,   102.54,
45.4840,    41.99,    32.74,   102.54,
46.3900,    51.83,    32.42,   102.54,
47.2970,    42.58,    31.86,   102.54,
48.2030,    49.00,    32.18,   102.54,
49.1250,    51.26,    31.73,   102.54,
50.0310,    55.64,    31.49,   102.54,
50.9370,    47.18,    30.82,   102.54,
51.8440,    62.30,    31.54,   102.54,
52.7650,    38.06,    31.53,   102.54,
53.6720,    54.85,    31.97,   102.54,
54.5780,    42.33,    31.14,   102.54,
55.4840,    56.33,    32.26,   102.54,
56.3900,    53.07,    32.29,   102.54,
57.3120,    64.10,    33.85,   102.54,
58.2190,    51.49,    34.02,   102.54,
59.1250,    60.88,    34.94,   102.54,
60.0310,    41.73,    33.23,   102.53,
60.9370,    56.27,    33.07,   102.53,
61.8590,    53.58,    32.29,   102.54,
62.7650,    61.69,    32.37,   102.53,
63.6720,    54.32,    32.42,   102.54,
64.5780,    48.08,    32.50,   102.53,
65.5000,    49.56,    32.36,   102.54,
66.4060,    47.58,    32.32,   102.54,
67.3120,    53.25,    33.07,   102.53,
68.2190,    51.62,    32.65,   102.54,
69.1250,    60.96,    33.15,   102.53,
70.0470,    47.79,    32.51,   102.54,
70.9530,    57.09,    33.28,   102.54,
71.8590,    51.06,    34.50,   102.54,
72.7650,    63.48,    36.93,   102.54,
73.6870,    44.02,    36.09,   102.54,
74.5940,    60.85,    36.86,   102.54,
75.5000,    49.38,    33.98,   102.54,
76.4060,    49.73,    33.71,   102.54,
77.3120,    42.00,    32.45,   102.53,
78.2340,    52.89,    32.70,   102.54,
79.1400,    49.87,    31.86,   102.54,
80.0470,    53.39,    32.07,   102.54,
80.9530,    53.50,    32.37,   102.54,
81.8590,    55.24,    31.94,   102.54,
82.7810,    58.63,    31.79,   102.54,
83.6870,    45.83,    31.23,   102.54,
84.5940,    52.54,    31.52,   102.53,
85.5000,    44.61,    33.30,   102.54,
86.4220,    57.70,    35.22,   102.54,
87.3280,    50.42,    34.16,   102.54,
88.2340,    63.77,    33.84,   102.54,
89.1400,    40.56,    32.18,   102.53,
90.0470,    57.40,    32.90,   102.54,
90.9690,    50.73,    32.18,   102.53,
91.8750,    65.37,    33.49,   102.53,
92.7810,    52.04,    33.45,   102.54,
