0.9840,    58.27,    14.51,   102.54,
1.9680,    60.46,    14.30,   102.54,
2.9530,    58.03,    14.64,   102.54,
3.9220,    61.32,    14.39,   102.54,
4.9060,    58.90,    14.71,   102.54,
5.8900,    61.20,    14.57,   102.54,
6.8750,    60.32,    14.68,   102.54,
7.8430,    60.31,    14.76,   102.54,
8.8280,    62.07,    14.55,   102.54,
9.8120,    60.26,    14.81,   102.54,
10.7810,    63.15,    14.52,   102.54,
11.7650,    59.96,    14.88,   102.54,
12.7500,    62.99,    14.68,   102.54,
13.7340,    61.28,    14.89,   102.54,
14.7030,    62.61,    14.91,   102.54,
15.6870,    63.26,    14.90,   102.53,
16.6720,    61.55,    15.21,   102.53,
17.6560,    64.25,    15.05,   102.54,
18.6250,    61.18,    15.42,   102.54,
19.6090,    65.00,    15.29,   102.54,
20.5930,    61.91,    15.55,   102.53,
21.5780,    64.40,    15.46,   102.54,
22.5470,    63.42,    15.45,   102.54,
23.5310,    63.19,    15.54,   102.54,
24.5150,    65.22,    15.38,   102.53,
25.5000,    62.64,    15.71,   102.54,
26.4680,    66.55,    15.46,   102.54,
27.4530,    62.40,    15.76,   102.54,
28.4370,    66.93,    15.51,   102.54,
29.4060,    64.44,    15.72,   102.54,
30.3900,    67.07,    15.69,   102.54,
31.3750,    67.48,    15.79,   102.54,
32.3590,    66.91,    15.95,   102.54,
33.3280,    69.74,    15.83,   102.54,
34.3120,    66.90,    16.02,   102.54,
35.2970,    71.71,    15.78,   102.54,
36.2810,    67.59,    16.12,   102.53,
37.2500,    71.69,    16.06,   102.54,
38.2340,    69.05,    16.35,   102.54,
39.2180,    71.05,    16.40,   102.54,
40.2030,    71.55,    16.36,   102.54,
41.1720,    70.61,    16.54,   102.54,
42.1560,    73.90,    16.41,   102.53,
43.1400,    69.70,    16.73,   102.54,
44.1090,    75.11,    16.59,   102.54,
45.0930,    70.70,    16.88,   102.54,
46.0780,    75.37,    16.91,   102.54,
47.0620,    71.94,    17.12,   102.53,
48.0310,    74.30,    17.20,   102.54,
49.0150,    73.84,    17.13,   102.54,
50.0000,    73.02,    17.21,   102.54,
50.9840,    76.47,    17.01,   102.54,
51.9530,    72.09,    17.32,   102.54,
52.9370,    77.18,    17.28,   102.54,
53.9220,    72.03,    17.57,   102.54,
54.9060,    78.02,    17.54,   102.54,
55.8750,    73.52,    17.61,   102.54,
56.8590,    77.31,    17.60,   102.54,
57.8430,    75.46,    17.55,   102.54,
58.8120,    76.02,    17.69,   102.54,
59.7970,    77.89,    17.68,   102.54,
60.7810,    75.58,    17.89,   102.54,
61.7650,    79.87,    17.83,   102.54,
62.7500,    74.14,    17.91,   102.54,
63.7180,    80.76,    17.79,   102.54,
64.7030,    75.55,    17.93,   102.54,
65.6870,    81.15,    17.99,   102.54,
66.6560,    77.20,    18.04,   102.54,
67.6400,    80.25,    18.08,   102.54,
68.6250,    79.34,    17.99,   102.54,
69.6090,    79.50,    18.06,   102.54,
70.5780,    82.49,    18.12,   102.54,
71.5620,    78.36,    18.27,   102.54,
72.5470,    83.32,    18.19,   102.54,
73.5310,    77.79,    18.21,   102.54,
74.5000,    84.66,    18.11,   102.54,
75.4840,    78.91,    18.12,   102.54,
76.4680,    84.19,    18.15,   102.54,
77.4370,    80.26,    18.22,   102.54,
78.4220,    83.39,    18.27,   102.54,
79.4060,    82.90,    18.39,   102.54,
80.3900,    82.94,    18.56,   102.54,
81.3590,    85.49,    18.62,   102.54,
82.3430,    81.22,    18.76,   102.54,
83.3280,    87.40,    18.67,   102.54,
84.3120,    82.18,    18.71,   102.53,
85.2810,    88.97,    18.61,   102.54,
86.2650,    82.63,    18.57,   102.54,
87.2500,    89.11,    18.48,   102.54,
88.2340,    84.94,    18.43,   102.54,
89.2030,    88.88,    18.54,   102.54,
90.1870,    87.75,    18.47,   102.54,
91.1720,    87.60,    18.65,   102.53,
