0.9060,   115.07,     4.57,   102.54,
1.8280,   121.24,     4.72,   102.53,
2.7340,   147.13,     5.41,   102.54,
3.6410,   128.35,     5.03,   102.53,
4.5470,   116.06,     4.50,   102.53,
5.4690,   137.76,     5.12,   102.53,
6.3750,   127.00,     5.38,   102.53,
7.2810,   116.47,     4.74,   102.54,
8.1870,   119.40,     4.78,   102.53,
9.0940,   146.21,     5.43,   102.53,
10.0160,   130.87,     5.15,   102.53,
10.9220,   116.59,     4.62,   102.53,
11.8280,   135.67,     5.14,   102.54,
12.7340,   134.14,     5.48,   102.53,
13.6410,   117.45,     4.88,   102.53,
14.5620,   117.27,     4.76,   102.53,
15.4690,   145.71,     5.39,   102.53,
16.3750,   132.61,     5.23,   102.54,
17.2810,   116.92,     4.67,   102.53,
18.2030,   132.77,     5.07,   102.54,
19.1090,   140.06,     5.51,   102.53,
20.0160,   118.52,     4.99,   102.53,
20.9220,   115.03,     4.77,   102.54,
21.8280,   143.38,     5.42,   102.53,
22.7500,   134.76,     5.40,   102.54,
23.6560,   117.17,     4.77,   102.54,
24.5620,   128.61,     5.02,   102.54,
25.4690,   143.09,     5.56,   102.53,
26.3750,   119.95,     5.10,   102.53,
27.2970,   113.92,     4.73,   102.53,
28.2030,   140.03,     5.36,   102.53,
29.1090,   136.94,     5.48,   102.54,
30.0160,   117.85,     4.79,   102.53,
30.9370,   124.89,     4.90,   102.53,
31.8440,   145.83,     5.53,   102.53,
32.7500,   119.96,     5.22,   102.53,
33.6560,   111.68,     4.76,   102.53,
34.5620,   135.13,     5.31,   102.53,
35.4840,   140.00,     5.57,   102.54,
36.3910,   119.15,     4.93,   102.53,
37.2970,   120.80,     4.88,   102.53,
38.2030,   148.06,     5.54,   102.53,
39.1250,   120.12,     5.32,   102.53,
40.0310,   111.29,     4.78,   102.54,
40.9370,   130.29,     5.23,   102.53,
41.8440,   143.52,     5.63,   102.54,
42.7500,   120.73,     5.00,   102.53,
43.6720,   118.23,     4.77,   102.53,
44.5780,   148.63,     5.45,   102.53,
45.4840,   119.59,     5.45,   102.54,
46.3910,   111.37,     4.84,   102.54,
47.3120,   125.94,     5.10,   102.53,
48.2190,   146.76,     5.66,   102.54,
49.1250,   121.90,     5.18,   102.53,
50.0310,   115.20,     4.81,   102.53,
50.9370,   143.83,     5.44,   102.54,
51.8590,   122.05,     5.61,   102.53,
52.7660,   111.94,     4.98,   102.53,
53.6720,   121.42,     5.11,   102.53,
54.5780,   149.99,     5.76,   102.53,
55.4840,   123.66,     5.37,   102.54,
56.4060,   113.69,     4.86,   102.54,
57.3120,   138.89,     5.42,   102.53,
58.2190,   129.67,     5.74,   102.53,
59.1250,   112.48,     5.08,   102.53,
